"ID";"total distance";"cumulative distance";"straightness";"msd";"intensity use";"sinuosity";"tac";"start";"end";"time duration (days)";"julian_start";"julian_end"
"Boris_2017_fall";4592746,62835282;5912827,14603952;0,776742920927274;2060655294021,89;3,59996800568096;0,00571578980097332;1,401010010218;"2017-09-22 05:00:00";"2017-10-06 22:00:00";14,7083333333333;265;279
"Boris_2017_spring";4558379,912089;6453166,67914585;0,706378765454786;2306713534019,83;3,94654258272682;0,00615051495999353;2,16829575124963;"2017-03-01 03:00:00";"2017-03-22 22:00:00";21,7916666666667;60;81
"Boris_2018_fall";4603541,34328888;5939180,98838041;0,775113833421711;2207945125995,75;3,6100023916036;0,00587093785875569;1,39703028478566;"2018-09-22 05:00:00";"2018-10-06 22:00:00";14,7083333333333;265;279
"Boris_2018_spring";4602350,97774838;6093585,94404127;0,755277929943514;2267765749022,76;3,70570528299163;0,00648738098092487;2,03658048111161;"2018-02-27 03:00:00";"2018-03-17 22:00:00";18,7916666666667;58;76
"Boyana_2018_fall";3592451,3453655;5302266,68432912;0,677531244511524;1397011111972,72;4,65840547763307;0,0107193004252363;2,0089262982592;"2018-09-19 00:00:00";"2018-10-22 20:00:00";33,8333333333333;262;295
"Brieva_2016_fall";3022677,81441871;3841962,25207609;0,786753647250265;706889259491,663;5,07289071976639;0,0107116056010688;1,86180640612145;"2016-09-09 06:00:00";"2016-10-06 22:00:00";27,6666666666667;253;280
"Bruco_2017_fall";2665661,94606987;3451105,89758412;0,772408041125573;940735775501,125;4,06578130576377;0,00798379300677347;1,40550971722556;"2017-09-06 08:00:00";"2017-09-22 20:00:00";16,5;249;265
"Cabuk_2014_fall";4013388,78702695;4792213,32164239;0,837481246692808;1773138275701,77;4,41459594769983;0,0046958598503082;1,40621936446537;"2014-09-08 05:00:00";"2014-09-21 21:00:00";13,6666666666667;251;264
"Cabuk_2015_fall";4145200,64699714;5300018,2858559;0,782110631214121;1737986576916,25;3,87565323165696;0,00518849517353807;1,43923098693823;"2015-10-06 05:00:00";"2015-10-27 17:00:00";21,5;279;300
"Cabuk_2015_spring";3809929,75800317;5604520,90252321;0,679795797761751;1141604884611,27;4,09462191057651;0,00614953446517616;1,66044783001782;"2015-05-28 09:00:00";"2015-06-18 21:00:00";21,5;148;169
"Camaces_2017_fall";949546,100800383;1378458,10431535;0,688846543705438;68605857152,4814;4,47312601912717;0,00909067877632202;1,30407676246286;"2017-09-07 01:00:00";"2017-09-11 22:00:00";4,875;250;254
"Castor_2014_fall";4567642,77594074;6691898,34238026;0,682563084829538;2204181800017,04;4,09328909954119;0,00632829922564398;1,91009552822956;"2014-08-22 05:00:00";"2014-09-17 22:00:00";26,7083333333333;234;260
"Castor_2015_fall";5116633,37745311;11150582,7593457;0,458866903002416;3102212932078,63;5,44403104586888;0,00763245656436255;2,13828621754383;"2015-08-11 05:00:00";"2015-10-15 22:00:00";65,7083333333333;223;288
"Castor_2015_spring";5094972,24937222;7646594,00418353;0,666306102636639;2337712128778,05;4,94606727127759;0,00729650333220525;1,84309584416168;"2015-03-07 03:00:00";"2015-04-05 23:00:00";29,8333333333333;66;95
"Dobromir_2012_fall";3688111,33428123;9632931,75395892;0,382864887708303;1141782150852,57;5,25837203991147;0,00783499754015665;1,88101077943042;"2012-09-08 05:00:00";"2012-10-31 22:00:00";53,7083333333333;252;305
"Dobromir_2014_fall";4546477,91461653;11343524,7382859;0,400799400495999;2545662956589,52;4,43547381562789;0,00775439849241677;1,93284262579885;"2014-07-30 05:00:00";"2014-10-02 22:00:00";64,7083333333333;211;275
"Dobromir_2014_spring";3695987,28028507;10379210,0957986;0,356095237129959;1896207278021,17;5,15907222519365;0,00742156469547586;2,01013615076605;"2014-04-18 05:00:00";"2014-06-03 23:00:00";46,75;108;154
"Dobromir_2015_spring";4180586,84167311;5793569,96255475;0,721590809931226;1760148127054,52;3,36513690215513;0,00588211133548383;1,67638851193093;"2015-04-30 01:00:00";"2015-05-15 23:00:00";15,9166666666667;120;135
"Dobromir_2016_fall";3718265,31548845;7228373,11952897;0,51439864185245;1769208047644,9;4,37652235548547;0,00797904843505242;1,8851890489805;"2016-08-12 03:00:00";"2016-09-25 19:00:00";44,6666666666667;225;269
"Dobromir_2016_spring";4053555,75611407;6805152,04837281;0,595659836444554;1727709812292,61;3,73482791433341;0,00716179679122077;1,88607472571612;"2016-05-01 03:00:00";"2016-05-30 23:00:00";29,8333333333333;122;151
"Douro_2017_fall";2650868,20286529;3398934,48689076;0,779911532007851;848401665502,569;3,46489724181719;0,0058503092320937;1,86658702042608;"2017-08-28 07:00:00";"2017-09-09 20:00:00";12,5416666666667;240;252
"Douro_2018_fall";2649372,71061102;3626119,99047647;0,730635698093073;1033196786921,8;4,01024534950065;0,0089451704684997;1,43896046978991;"2018-08-29 08:00:00";"2018-09-17 20:00:00";19,5;241;260
"Douro_2018_spring";2636005,71641486;4289487,87396696;0,614526907142659;889716710124,274;4,34969661913474;0,00666990799230487;1,49603404969302;"2018-02-03 06:00:00";"2018-02-25 19:00:00";22,5416666666667;34;56
"Ekhi_2018_fall";3024728,17480237;3558124,83293408;0,850090515882247;843105136638,489;4,21978586120398;0,00929791582744681;1,42088149197313;"2018-09-01 06:00:00";"2018-09-16 23:00:00";15,7083333333333;244;259
"Elodie_2016_fall";3721111,73358247;5217725,68593396;0,713167375512653;1849161422003,85;3,32053475110164;0,00693571791333691;1,68540090056048;"2016-09-27 04:00:00";"2016-10-18 22:00:00";21,75;271;292
"Endoia_2017_fall";1917003,76838897;2152093,48887938;0,890762310417645;173456629119,382;3,76382516793564;0,0029648554352243;1,29666859485227;"2017-09-03 06:00:00";"2017-09-11 17:00:00";8,45833333333333;246;254
"Faia_2017_fall";2639074,86421179;3295461,96707769;0,800820913904233;555522237496,25;4,14430977012206;0,00743010648681457;1,02312495852154;"2017-08-23 08:00:00";"2017-09-05 20:00:00";13,5;235;248
"Faia_2018_spring";2700576,41285851;3319550,63139222;0,813536744196575;618891069936,27;4,29023624952864;0,00710889716232622;1,8289919297779;"2018-02-25 07:00:00";"2018-03-17 18:00:00";20,4583333333333;56;76
"Gardon_2016_fall";3152084,70473811;3894332,63377384;0,809403048265951;1006826823060,71;4,15227918783096;0,0100133230590522;1,33918239729529;"2016-09-09 01:00:00";"2016-09-23 23:00:00";14,9166666666667;253;267
"Gardon_2017_fall";3330384,59508325;3908327,92251625;0,852125169921538;1322450461797,78;4,15961930662989;0,0100408084912842;1,39282559029643;"2017-09-08 05:00:00";"2017-09-24 23:00:00";16,75;251;267
"Gardon_2017_spring";3334056,45153301;4980836,07658858;0,669376867711844;1387319045386,73;3,81737351761609;0,0117380425185702;1,77080283023902;"2017-02-28 00:00:00";"2017-03-31 17:00:00";31,7083333333333;59;90
"Gardon_2018_fall";3391305,68686202;4108110,21776803;0,825514776160153;1262976920671,9;3,83870845575855;0,0104786086128411;1,64824325404371;"2018-09-09 05:00:00";"2018-09-26 23:00:00";17,75;252;269
"Gardon_2018_spring";3376792,85073791;4899069,78792739;0,68927224900107;1279839520453,63;3,85529693401936;0,0106289615164214;1,7530136825236;"2018-02-28 00:00:00";"2018-03-23 23:00:00";23,9583333333333;59;82
"Gurman_2017_fall";4200481,55647278;5506514,48002812;0,762820396043221;1332894304292,07;4,28526744072001;0,0081207839520713;1,2115509543775;"2017-09-24 06:00:00";"2017-10-19 16:00:00";25,4166666666667;267;292
"H36_2018_fall";2635334,10708298;5044973,53194288;0,522368272181615;624694332127,312;5,53992990714445;0,0064486586970469;1,63598860509803;"2018-08-29 06:00:00";"2018-09-22 10:00:00";24,1666666666667;241;265
"Haydi_2014_fall";5476570,33313033;7562333,37856781;0,724190545295361;2491355307995,98;4,17504879209746;0,00630915356809025;1,88605422766142;"2014-09-19 05:00:00";"2014-10-29 20:00:00";40,625;262;302
"Haydi_2015_fall";5412934,96188634;7027792,64400171;0,770218365293736;2713122614004,2;3,91112321580043;0,00563320928053807;2,10848241853482;"2015-09-20 07:00:00";"2015-10-14 21:00:00";24,5833333333333;263;287
"Haydi_2015_spring";5332338,31689863;8421522,07786141;0,633179877413887;2717705782766,86;4,01572436368055;0,0059485943090911;1,88837026292362;"2015-04-11 05:00:00";"2015-05-12 21:00:00";31,6666666666667;101;132
"Huebra_2017_fall";2783682,70130612;3445526,72704415;0,807912090612105;918539477491,912;4,1109510082064;0,0104673069493114;1,38891168915331;"2017-09-20 00:00:00";"2017-10-06 21:00:00";16,875;263;279
"Huebra_2018_fall";2735007,8412147;3446354,82252554;0,793594386549684;851773995329,824;4,39056942834915;0,0102506571281934;1,42142538995655;"2018-09-26 06:00:00";"2018-10-16 21:00:00";20,625;269;289
"Huebra_2018_spring";2612122,9370196;3633016,76523264;0,718995563691635;795448915598,504;3,21543169394812;0,00716073693307422;1,64725314109159;"2018-02-09 06:00:00";"2018-02-26 20:00:00";17,5833333333333;40;57
