"","id.yr.season","study","tag","id","DateTime","long","lat","NSD","ND","utm.e","utm.n","step_dist","home_dist","cumul_dist","time_diff","speed","Day","date","Year","Month","Hour","id.yr","season"
"59763","9FH_2017_fall","grefa-spain",370,"9FH","2017-10-22T00:00:00Z",-9.33952,27.19713,3487043,1867.363,-2587.189,3406.492,0.00411523291399431,1711.49233138569,6033.45949120424,1,0.00411523291399431,22,2017-10-22 00:00:00,2017,10,0,"9FH_2017","fall"
"59787","9FH_2017_fall","grefa-spain",370,"9FH","2017-10-23T00:00:00Z",-9.93981,25.22907,4498166,2120.888,-2714.599,3186.363,0.873995845739835,1935.40910186013,6281.31325933004,1,0.873995845739835,23,2017-10-23 00:00:00,2017,10,0,"9FH_2017","fall"
"59811","9FH_2017_fall","grefa-spain",370,"9FH","2017-10-24T00:00:00Z",-11.38843,24.72844,4928557,2220.035,-2891.487,3167.324,0.00487090697199278,2013.73768103565,6439.4876319606,1,0.00487090697199278,24,2017-10-24 00:00:00,2017,10,0,"9FH_2017","fall"
"59835","9FH_2017_fall","grefa-spain",370,"9FH","2017-10-25T00:00:00Z",-13.31921,23.58912,5881749,2425.232,-3148.614,3085.546,0.00150614237978554,2179.88328929825,6683.27733490743,1,0.00150614237978554,25,2017-10-25 00:00:00,2017,10,0,"9FH_2017","fall"
"59859","9FH_2017_fall","grefa-spain",370,"9FH","2017-10-26T00:00:00Z",-16.2702,22.30134,7365976,2714.033,-3540.595,3020.004,0.00103042613403555,2404.13327702885,7028.95220258225,1,0.00103042613403555,26,2017-10-26 00:00:00,2017,10,0,"9FH_2017","fall"
"59883","9FH_2017_fall","grefa-spain",370,"9FH","2017-10-27T00:00:00Z",-16.50009,21.00643,8321327,2884.671,-3615.637,2860.599,0.00151878122277053,2547.49983503558,7238.21678988174,1,0.00151878122277053,27,2017-10-27 00:00:00,2017,10,0,"9FH_2017","fall"
"59907","9FH_2017_fall","grefa-spain",370,"9FH","2017-10-28T00:00:00Z",-16.45048,20.59871,8599380,2932.47,-3624.042,2805.957,0.00542139686265896,2588.70797607726,7322.23197171127,1,0.00542139686265896,28,2017-10-28 00:00:00,2017,10,0,"9FH_2017","fall"
"59931","9FH_2017_fall","grefa-spain",370,"9FH","2017-10-29T00:00:00Z",-16.1212,20.19008,8800806,2966.615,-3597.801,2742.057,0.001107064014607,2621.3036466754,7386.62810040238,1,0.001107064014607,29,2017-10-29 00:00:00,2017,10,0,"9FH_2017","fall"
"59955","9FH_2017_fall","grefa-spain",370,"9FH","2017-10-30T00:00:00Z",-16.11604,18.80228,9853329,3139.001,-3643.066,2560.665,0,2768.15130630542,7546.99376235439,1,0,30,2017-10-30 00:00:00,2017,10,0,"9FH_2017","fall"
"59979","9FH_2017_fall","grefa-spain",370,"9FH","2017-10-31T00:00:00Z",-15.49729,17.95476,10339713,3215.542,-3591.932,2431.281,0.00105931995873965,2840.78244195283,7672.25884374537,1,0.00105931995873965,31,2017-10-31 00:00:00,2017,10,0,"9FH_2017","fall"
"60003","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-01T00:00:00Z",-15.50994,17.9444,10351846,3217.428,-3593.829,2430.286,0.0011067930849408,2842.23607123184,7686.31829957376,1,0.0011067930849408,1,2017-11-01 00:00:00,2017,11,0,"9FH_2017","fall"
"60027","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-02T00:00:00Z",-16.07177,16.96737,11335429,3366.813,-3693.785,2317.601,0.00221336763122003,2962.20658430509,7813.08629694254,1,0.00221336763122003,2,2017-11-02 00:00:00,2017,11,0,"9FH_2017","fall"
"60051","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-03T00:00:00Z",-16.0323,16.5994,11636404,3411.217,-3699.408,2267.748,0.00331993216972089,3000.39874451843,7866.76606582951,1,0.00331993216972089,3,2017-11-03 00:00:00,2017,11,0,"9FH_2017","fall"
"60074","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-04T00:00:00Z",-16.08944,16.95679,11350190,3369.004,-3696.346,2316.698,0.00245629687391471,2963.8337173425,7916.22665617222,1,0.00245629687391471,4,2017-11-04 00:00:00,2017,11,0,"9FH_2017","fall"
"60098","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-05T00:00:00Z",-16.03138,16.60269,11633271,3410.758,-3699.196,2268.159,0.008462115521714,3000.02165571575,7963.44219484914,1,0.008462115521714,5,2017-11-05 00:00:00,2017,11,0,"9FH_2017","fall"
"60122","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-06T00:00:00Z",-16.02956,16.60118,11633970,3410.861,-3699.007,2267.908,0.00240401910186871,3000.13247460995,7979.84715086512,1,0.00240401910186871,6,2017-11-06 00:00:00,2017,11,0,"9FH_2017","fall"
"60145","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-07T00:00:00Z",-16.0294,16.60037,11634615,3410.955,-3699.01,2267.796,0.00491417977405469,3000.21458487061,8017.05105215271,1,0.00491417977405469,7,2017-11-07 00:00:00,2017,11,0,"9FH_2017","fall"
"60168","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-08T02:00:00Z",-15.98247,16.61179,11609308,3407.244,-3692.684,2268.014,0.00853621327820044,2997.69421591774,8048.01823201323,3,0.00284540442606681,8,2017-11-08 02:00:00,2017,11,2,"9FH_2017","fall"
"60186","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-09T00:00:00Z",-15.89668,16.57375,11613809,3407.904,-3682.811,2260.615,0.00441004659386453,2999.4019721127,8061.73038470976,2,0.00220502329693226,9,2017-11-09 00:00:00,2017,11,0,"9FH_2017","fall"
"60208","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-10T00:00:00Z",-15.89596,16.57626,11611424,3407.554,-3682.648,2260.927,0.00307479894038634,2999.11378882561,8110.47922076403,1,0.00307479894038634,10,2017-11-10 00:00:00,2017,11,0,"9FH_2017","fall"
"60232","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-11T00:00:00Z",-15.89672,16.57374,11613834,3407.908,-3682.816,2260.614,0.00110664131059616,2999.4041366198,8175.0574611256,1,0.00110664131059616,11,2017-11-11 00:00:00,2017,11,0,"9FH_2017","fall"
"60256","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-12T00:00:00Z",-16.02404,16.61153,11623247,3409.288,-3698.004,2269.128,0.0044092407728776,2998.87331134517,8205.14178622126,1,0.0044092407728776,12,2017-11-12 00:00:00,2017,11,0,"9FH_2017","fall"
"60280","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-13T00:00:00Z",-15.95458,16.66176,11557304,3399.603,-3687.691,2273.864,0.00106675033297563,2991.58251748443,8243.25843446331,1,0.00106675033297563,13,2017-11-13 00:00:00,2017,11,0,"9FH_2017","fall"
"60304","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-14T00:00:00Z",-15.82277,16.66807,11508979,3392.489,-3670.695,2271.069,0.00153705454145269,2987.29353356428,8314.92535879876,1,0.00153705454145269,14,2017-11-14 00:00:00,2017,11,0,"9FH_2017","fall"
"60328","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-15T00:00:00Z",-15.94977,16.73768,11490824,3389.812,-3684.898,2283.784,0.00307358363226046,2983.33460647492,8368.74911136829,1,0.00307358363226046,15,2017-11-15 00:00:00,2017,11,0,"9FH_2017","fall"
"60352","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-16T00:00:00Z",-15.81722,16.65578,11517686,3393.772,-3670.337,2269.291,0.00577487780970179,2988.45745389663,8447.85035694954,1,0.00577487780970179,16,2017-11-16 00:00:00,2017,11,0,"9FH_2017","fall"
"60375","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-17T02:00:00Z",-15.88193,16.64691,11546282,3397.982,-3678.844,2269.895,0.00455333372651093,2991.17298550513,8500.63197326444,3,0.00151777790883698,17,2017-11-17 02:00:00,2017,11,2,"9FH_2017","fall"
"60394","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-18T00:00:00Z",-15.51595,16.79404,11304303,3362.187,-3628.087,2279.308,0.00348693499767736,2965.56166694475,8609.49242757189,1,0.00348693499767736,18,2017-11-18 00:00:00,2017,11,0,"9FH_2017","fall"
"60418","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-19T00:00:00Z",-15.87784,16.65234,11540304,3397.102,-3678.167,2270.501,0.00245697514598153,2990.48021063814,8699.04470981077,1,0.00245697514598153,19,2017-11-19 00:00:00,2017,11,0,"9FH_2017","fall"
"60442","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-20T00:00:00Z",-16.15178,15.29963,12824708,3581.16,-3750.85,2097.945,0.00110650984368971,3142.70140978573,8870.80470688232,1,0.00110650984368971,20,2017-11-20 00:00:00,2017,11,0,"9FH_2017","fall"
"60466","9FH_2017_fall","grefa-spain",370,"9FH","2017-11-21T00:00:00Z",-16.68741,14.15272,14088812,3753.507,-3850.97,1957.493,0.00221279928566328,3280.10594202778,9039.21584863014,1,0.00221279928566328,21,2017-11-21 00:00:00,2017,11,0,"9FH_2017","fall"
"60490","9FJ_2017_fall","grefa-spain",5783,"9FJ","2017-08-12T08:00:00Z",-6.845075,42.48742,1843.801,42.9395,-1793.239,5096.523,0.0651871947066939,40.2738136953121,232.416952976122,16,0.00407419966916837,12,2017-08-12 08:00:00,2017,8,8,"9FJ_2017","fall"
"60503","9FJ_2017_fall","grefa-spain",5783,"9FJ","2017-08-13T07:00:00Z",-5.744878,42.82006,21440.09,146.4243,-1689.847,5101.929,1.40710178636622,137.715479274177,379.388743175917,11,0.127918344215111,13,2017-08-13 07:00:00,2017,8,7,"9FJ_2017","fall"
"60517","9FJ_2017_fall","grefa-spain",5783,"9FJ","2017-08-14T07:00:00Z",-3.264957,41.83551,127308,356.8025,-1519.93,4926.168,10.1964294355093,337.056384572702,656.561966674238,11,0.926948130500847,14,2017-08-14 07:00:00,2017,8,7,"9FJ_2017","fall"
"60531","9FJ_2017_fall","grefa-spain",5783,"9FJ","2017-08-15T07:00:00Z",-3.824725,41.22036,110070.5,331.7688,-1587.797,4871.63,0.325478570480336,312.863032513702,805.152550453617,11,0.0295889609527578,15,2017-08-15 07:00:00,2017,8,7,"9FJ_2017","fall"
"60545","9FJ_2017_fall","grefa-spain",5783,"9FJ","2017-08-16T07:00:00Z",-3.827715,41.2483,109017.5,330.1779,-1587.096,4874.835,0.0411956071107026,311.369239694557,819.316103264987,11,0.00374505519188206,16,2017-08-16 07:00:00,2017,8,7,"9FJ_2017","fall"
